"AreaSuburban","AreaUrban","Children","Age","MaritalMarried","MaritalNever Married","MaritalSeparated","MaritalWidowed","GenderMale","GenderNonbinary","ChurnYes","Outage_sec_perweek","Email","Contacts","Yearly_equip_failure","TechieYes","ContractOne year","ContractTwo Year","Port_modemYes","TabletYes","InternetServiceFiber Optic","InternetServiceNone","PhoneYes","MultipleYes","OnlineSecurityYes","OnlineBackupYes","DeviceProtectionYes","TechSupportYes","StreamingTVYes","StreamingMoviesYes","PaperlessBillingYes","PaymentMethodCredit Card (automatic)","PaymentMethodElectronic Check","PaymentMethodMailed Check","Tenure","MonthlyCharge","Bandwidth_GB_Year","TimelyResponse","TimelyFixes","TimelyReplacements","Reliability","Options","RespectfulResponse","CourteousExchange","ActiveListening"
1,0,2,55,0,0,0,1,1,0,1,9.235801,17,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,0,0,3.700985,252.624,924.6142337,4,3,4,3,4,3,4,5
0,0,1,20,0,0,0,0,0,0,0,11.13448,17,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,0,0,0,1,0,0,10.81514,195.0062,1341.508482,4,4,4,4,3,5,6,3
0,1,1,83,0,1,0,0,1,0,0,5.547264,12,1,2,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,23.86996,132.466,2609.91314,3,4,3,6,2,4,3,5
0,0,2,62,0,0,0,1,1,0,1,12.33937,14,3,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,7.495281,127.4586,968.8124201,4,5,4,3,3,4,4,4
1,0,1,23,1,0,0,0,1,0,1,12.41174,13,1,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,4.526424,164.9785,1395.575443,4,4,4,4,2,5,2,4
0,1,1,42,0,0,0,0,1,0,1,11.64528,14,2,1,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,1,0,0,6.183692,172.4579,981.2775952,4,4,2,3,3,3,2,1
1,0,3,76,0,0,0,1,1,0,1,12.84399,14,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,17.55759,184.9797,2258.203171,4,3,3,2,4,3,2,5
0,0,4,38,0,0,0,1,0,0,1,14.47447,12,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,1,8.436679,129.9763,1214.354546,3,1,3,3,3,2,4,4
1,0,2,20,0,0,0,1,0,0,0,14.62764,12,1,1,0,0,1,0,0,0,1,1,0,1,1,1,1,0,1,1,0,0,0,17.98715,165.0113,2047.681612,2,4,3,3,5,3,1,2
0,1,5,38,0,1,0,0,1,0,0,9.653367,16,1,0,0,0,0,0,1,1,0,1,0,1,1,1,0,1,0,1,0,1,0,25.68869,174.9755,2790.931185,4,5,4,3,3,5,4,3
0,1,2,35,1,0,0,0,0,0,0,9.093452,12,2,2,0,1,0,0,1,0,1,1,0,0,1,1,1,0,0,1,0,0,0,5.294527,127.5067,723.6126048,4,4,4,4,4,4,3,4
0,1,2,25,1,0,0,0,0,0,0,13.64111,13,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,6.128314,137.4684,909.0225293,4,4,3,5,2,3,5,6
1,0,0,60,0,0,0,1,1,0,1,12.15104,13,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,0,8.527084,252.6378,1322.914498,4,5,4,1,4,4,4,5
0,1,0,60,0,0,0,0,1,0,1,3.27964,13,0,0,0,0,0,1,0,1,0,1,1,1,0,1,1,1,1,1,0,0,0,11.38275,267.6647,1636.428296,3,4,3,5,2,5,4,3
1,0,1,77,0,0,1,0,1,0,1,3.059459,12,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,1,1,1,0,1,0,6.780515,222.65,1158.10468,4,5,4,2,3,4,4,4
1,0,1,21,0,0,0,0,0,0,0,5.737969,12,2,1,1,1,0,1,1,1,0,1,0,1,1,1,0,0,0,1,1,0,0,3.122125,149.9915,631.6069096,2,1,1,3,3,2,3,1
0,0,1,34,0,1,0,0,1,0,0,8.630403,14,1,1,0,0,1,1,0,1,0,1,1,0,0,0,0,0,1,1,1,0,0,6.246939,179.9476,904.6029537,2,4,2,5,1,4,4,4
0,0,1,52,0,0,0,0,1,0,1,4.509935,15,3,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,9.30555,172.4579,1204.289565,5,4,4,4,4,4,3,4
0,0,2,33,0,0,1,0,1,0,1,9.79011,8,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,8.100668,182.4433,1598.041286,3,3,3,4,3,3,3,3
0,1,10,78,0,0,0,0,0,0,0,9.662081,12,1,1,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,4.761845,132.466,1290.636519,5,4,3,4,3,5,4,5
0,1,1,59,0,0,0,1,0,0,0,7.154983,12,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,20.22924,127.4601,2166.207365,3,4,3,2,3,4,4,3
0,0,1,49,0,0,0,0,0,0,0,8.73353,9,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,6.487048,102.4746,655.1704765,2,2,3,5,1,4,4,3
0,1,2,56,0,0,0,0,1,0,1,9.818035,17,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,12.24637,152.4441,1795.595369,2,3,3,4,3,4,3,3
0,0,2,83,0,1,0,0,0,0,0,12.22851,5,3,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,4.833414,172.4555,673.8697136,3,3,4,3,3,3,2,2
0,1,0,83,1,0,0,0,0,0,0,12.55328,8,2,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,9.887746,139.9678,991.6943982,2,3,3,2,5,3,3,4
0,0,0,19,0,0,1,0,0,0,0,15.71715,15,3,0,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,6.853152,149.9741,1313.391104,5,4,5,3,6,3,4,3
0,1,2,76,0,0,1,0,0,0,1,10.5802,12,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,5.954975,117.4392,1069.152457,3,4,3,3,3,4,3,3
0,0,0,50,0,0,0,0,0,0,1,10.42441,10,2,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,8.316193,127.4887,921.8193418,3,4,4,5,2,4,5,3
0,0,3,27,1,0,0,0,0,0,1,13.42022,10,0,2,0,0,0,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,2.108436,172.4733,702.1831409,4,5,4,3,4,6,5,3
0,0,1,74,0,0,0,1,1,0,0,9.610448,10,1,3,1,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,14.06379,137.4872,1271.791514,5,3,5,4,5,2,3,3
1,0,0,64,0,0,0,0,1,0,0,12.52668,12,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,10.93329,152.466,1167.924948,4,4,4,3,3,4,3,5
1,0,1,24,0,0,1,0,0,0,1,9.983208,16,2,0,0,1,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,1,0,3.600682,207.6386,935.8715835,2,2,2,2,5,1,2,2
1,0,3,86,0,1,0,0,0,0,1,8.270725,14,1,1,0,0,0,1,0,1,0,1,1,0,1,1,1,0,0,1,0,0,0,6.067975,192.4885,722.5123131,4,4,3,3,3,4,2,6
0,1,0,55,0,0,0,0,1,0,0,11.39269,8,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,5.602813,139.9568,756.3419475,4,4,3,3,4,2,4,5
0,0,1,76,0,0,1,0,1,0,1,8.989551,12,2,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,13.96391,139.9512,1745.07852,4,3,3,2,5,3,3,3
0,0,1,43,1,0,0,0,0,0,1,12.09619,13,0,1,0,0,1,1,0,0,0,0,1,0,1,1,0,1,1,1,0,1,0,16.56847,255.1336,2528.759994,3,2,5,5,2,2,4,3
0,1,4,21,1,0,0,0,1,0,0,16.09553,13,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,2.458795,147.4564,1076.991137,4,5,4,4,3,4,5,3
0,0,0,18,0,1,0,0,0,0,1,12.54931,13,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,1,1,0,1,0,9.448434,252.6378,1489.056859,3,3,4,6,4,4,1,3
0,0,2,51,0,0,1,0,0,0,0,5.754038,5,2,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,6.224413,149.9483,764.0244287,4,3,4,3,3,3,3,3
1,0,4,70,0,0,0,0,1,0,0,12.99932,9,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,1,16.25655,127.4586,1722.032536,2,3,2,3,3,2,2,3
0,1,4,44,0,0,0,1,0,0,0,4.575379,9,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,10.16511,174.9581,1821.752133,2,3,3,3,5,3,2,3
1,0,1,78,0,0,0,1,0,0,0,8.327232,15,1,0,0,0,1,1,0,0,0,1,0,1,1,1,1,0,1,1,0,1,0,2.224742,177.4876,948.6927365,4,5,4,3,3,3,3,4
0,1,0,56,0,1,0,0,1,0,1,11.2239,8,1,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,4.847252,219.9902,946.5642973,1,2,3,3,2,4,2,3
0,0,4,31,0,0,1,0,1,0,0,20.30462,19,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,11.16076,124.9607,1663.235204,4,4,4,4,3,3,2,2
1,0,2,30,1,0,0,0,1,0,0,11.67122,12,2,0,0,1,0,1,0,1,0,1,1,0,1,1,0,1,0,1,0,1,0,21.53238,204.9634,2380.995294,3,2,3,5,4,5,3,5
1,0,3,87,1,0,0,0,1,0,0,9.593637,5,0,1,0,0,0,1,1,1,0,1,1,1,0,0,1,0,1,1,0,0,0,6.611955,194.9744,901.8396595,4,3,3,3,3,3,7,5
1,0,2,51,0,1,0,0,0,0,0,11.27574,13,2,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,9.561875,107.4806,1108.368947,3,2,3,2,3,3,5,4
1,0,1,27,0,0,0,1,0,0,0,10.5775,14,2,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,1,1,0,0,4.899911,169.9378,756.9340947,5,4,4,4,3,5,4,7
0,0,0,74,0,0,0,0,0,0,0,6.799101,12,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,4.367739,152.5104,924.895642,3,4,5,4,2,3,4,3
1,0,2,18,1,0,0,0,0,0,0,6.244769,16,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,12.78697,92.5018,1294.950837,4,4,4,4,4,4,3,3
0,1,0,53,0,0,0,0,1,0,1,12.05681,11,2,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,3.326476,149.9483,505.5009987,4,4,4,5,5,2,3,4
1,0,1,22,0,0,0,1,1,0,0,8.018422,9,3,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,6.039499,124.9607,1180.763502,2,2,4,2,3,3,5,3
0,0,4,54,0,1,0,0,0,0,1,12.62145,7,3,0,0,0,0,1,1,0,1,1,1,0,1,0,0,1,1,1,0,1,0,2.089917,230.1344,900.0678019,4,5,5,5,3,4,4,3
0,0,2,44,0,0,1,0,0,0,1,8.212326,14,1,1,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,9.349103,127.4887,1087.694968,4,3,3,3,3,4,4,4
1,0,1,84,0,0,0,0,1,0,0,8.561303,12,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,7.066142,112.4551,576.1637573,2,3,2,1,4,2,4,3
0,0,1,84,0,0,0,0,1,0,1,6.718432,16,2,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,1,1,0,0,0,2.080255,265.1283,830.8201063,3,3,4,4,3,4,3,3
0,1,1,31,0,1,0,0,0,0,0,10.77811,14,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,1,0,1,0,1,0,10.24306,162.4818,1364.913066,3,3,3,5,3,2,3,4
1,0,4,85,0,0,0,1,0,0,0,6.862006,7,0,1,0,0,1,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,1,22.54598,149.9915,2105.676837,6,5,4,1,4,4,2,4
1,0,1,75,0,0,0,0,1,0,0,7.483489,13,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,14.26274,114.9658,1355.025651,5,5,5,5,3,5,5,4
1,0,0,64,0,0,0,1,1,0,1,10.03005,9,1,0,0,0,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,7.342789,262.6106,1221.605576,4,5,4,4,3,6,5,4
1,0,3,22,0,0,0,0,0,0,1,11.34582,13,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,18.47081,132.466,2382.03067,4,4,4,4,5,4,2,4
0,0,8,80,0,0,1,0,1,0,1,10.92788,13,0,2,1,0,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,0,0,13.98482,275.1336,2044.80443,3,3,4,4,3,4,4,3
0,0,7,82,0,0,0,0,1,0,1,9.071716,13,2,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,3.518534,210.127,973.9939163,3,3,3,6,1,4,4,4
0,0,8,27,0,0,0,1,0,0,0,13.46958,14,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,11.31382,115.0021,1391.452254,6,6,4,4,4,4,4,3
1,0,2,42,0,0,1,0,1,0,1,10.58815,12,2,0,0,1,0,1,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,7.032433,245.1283,1818.572601,3,3,3,4,4,3,3,3
1,0,1,29,0,0,1,0,0,0,1,8.473613,14,1,0,1,0,0,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,8.287531,152.4624,1530.742396,3,3,3,4,3,4,4,3
0,0,0,43,0,0,0,1,0,0,0,14.66079,10,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,4.454344,162.4538,1069.09373,4,4,4,3,3,2,3,4
0,0,0,28,0,0,1,0,1,0,0,18.19254,9,1,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,9.858242,162.4526,1287.535911,2,3,3,2,4,2,2,3
0,1,3,40,0,0,0,1,0,0,1,10.85027,8,3,2,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,1.294635,197.4725,1091.519949,5,4,3,3,4,5,4,4
0,0,0,89,0,0,1,0,0,0,0,11.98454,12,2,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,5.538303,124.9935,397.7861758,2,1,2,4,3,2,1,4
1,0,1,86,0,0,1,0,1,0,0,10.28547,10,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,4.24454,107.4958,912.2540105,3,4,3,3,4,3,4,3
1,0,0,44,0,0,1,0,1,0,0,4.380817,11,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,16.88185,162.4608,2233.112834,4,4,4,6,4,4,3,3
0,0,10,20,0,0,0,1,1,0,1,11.2124,11,3,0,0,0,1,1,1,1,0,1,0,1,0,0,0,1,1,1,0,1,0,1.365304,210.127,1093.192377,1,1,2,4,4,3,2,4
0,0,9,76,1,0,0,0,1,0,1,9.473029,15,1,0,0,0,0,1,1,1,0,1,1,0,1,0,0,1,0,1,0,0,0,3.493433,192.4404,882.4522754,4,5,4,4,4,4,2,5
0,1,4,75,0,1,0,0,0,1,1,5.453667,15,1,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,10.31129,179.9794,1128.898886,4,5,6,4,3,5,5,3
0,0,5,55,0,1,0,0,0,0,1,11.37883,12,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,3.267702,187.6094,1271.632278,4,4,4,1,5,2,2,3
0,1,0,76,0,1,0,0,0,0,0,10.4737,9,2,0,1,1,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,6.06866,167.4564,573.5316869,3,2,4,4,5,3,1,3
0,1,0,74,0,0,1,0,1,0,1,11.31727,12,2,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,1,3.213888,242.6106,1264.000346,2,2,3,3,5,2,4,3
0,0,1,69,0,0,0,0,1,0,1,12.63329,14,2,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,3.62899,162.4689,582.9171773,5,4,4,4,3,4,5,5
1,0,4,18,0,1,0,0,1,0,0,14.51569,15,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,8.161424,132.466,1628.254726,4,3,3,4,4,4,2,3
0,1,1,87,0,0,0,1,1,0,0,4.806157,12,2,0,0,0,1,1,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0,19.92045,187.4974,2429.379449,3,3,5,2,3,4,4,3
1,0,4,42,0,1,0,0,0,0,1,13.60515,15,4,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,5.43842,222.6143,1559.647223,3,3,4,4,4,2,2,4
0,0,0,79,1,0,0,0,1,0,1,8.042299,14,2,0,1,0,0,0,0,1,0,1,1,0,1,1,1,0,0,1,1,0,0,6.566149,192.4885,776.2140464,5,5,5,3,4,4,3,4
0,0,1,84,1,0,0,0,1,0,1,6.796972,11,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,1,0,0,0,1,9.254257,197.4702,1574.095143,2,3,3,5,3,3,3,2
0,1,3,48,0,0,1,0,0,0,0,5.042263,13,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,1,1,0,1,0,16.31066,194.9663,2255.21511,3,5,3,3,5,3,4,4
0,1,0,38,0,0,1,0,0,1,0,12.79698,12,2,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,20.3759,149.9707,1958.648355,5,3,4,4,3,4,3,4
1,0,2,29,0,0,1,0,1,0,1,7.214022,9,0,2,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,1,6.815025,139.9512,1344.195225,4,4,4,4,2,3,5,5
0,0,8,35,0,0,0,0,1,0,0,11.22615,12,1,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,9.363006,142.4827,1874.033411,3,4,3,4,3,3,2,5
1,0,3,70,0,0,1,0,1,0,0,11.66989,14,2,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,16.27138,149.9598,1672.775155,2,1,3,4,4,4,3,4
1,0,0,19,0,1,0,0,1,0,0,5.317716,15,1,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,1,0,3.949032,172.4885,1171.985659,4,4,4,3,4,4,4,4
1,0,2,65,1,0,0,0,0,0,1,6.659319,21,1,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,5.714934,182.4433,1215.356987,4,3,3,3,3,4,2,4
0,0,3,85,0,0,0,0,0,0,1,6.926083,9,2,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,9.343412,210.1051,1703.524533,4,4,3,4,4,5,5,3
0,0,8,25,1,0,0,0,1,0,0,18.34115,13,0,1,1,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,10.96818,157.4836,1461.917374,3,2,2,2,3,3,3,2
1,0,3,71,1,0,0,0,1,0,0,10.62357,9,0,0,0,0,1,1,0,0,1,1,1,0,1,0,1,0,1,1,0,0,0,14.71926,182.4762,1637.379866,5,3,4,2,6,4,4,4
0,0,0,84,0,0,0,0,1,0,0,10.03056,14,1,1,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,1,0,1,0,3.83138,162.5007,538.9921729,2,2,2,5,2,5,4,3
1,0,0,21,1,0,0,0,0,0,0,14.88825,15,1,0,1,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,10.49454,174.9919,1274.915029,3,3,4,4,3,4,4,4
0,1,4,46,0,0,0,1,1,0,1,8.947076,15,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,15.51348,182.4433,2224.378227,5,5,5,3,4,4,3,4
0,0,4,67,0,0,0,0,1,0,0,7.709487,7,1,0,1,1,0,0,1,0,1,1,1,0,1,1,1,0,0,1,0,0,0,15.84051,160.0122,1698.617842,3,2,3,4,3,3,3,3
0,1,2,70,1,0,0,0,1,0,1,11.74644,11,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,1.862828,192.4404,553.0231321,4,4,4,4,3,4,4,2
0,1,1,71,0,0,0,1,0,0,0,10.56362,12,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,5.902195,159.9512,605.1321701,2,4,2,7,2,4,2,4
0,1,0,87,0,0,0,1,1,0,0,10.51882,12,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,15.53401,144.9607,1301.332682,2,3,4,5,3,4,4,5
0,1,0,62,1,0,0,0,0,0,0,14.33729,16,2,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1.567389,159.9349,374.4704813,4,4,3,3,4,5,4,4
1,0,2,49,0,0,0,0,0,0,1,12.06657,14,1,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,1,1,0,0,1,13.02762,182.4653,1434.719912,5,5,5,4,2,5,3,4
0,1,3,72,1,0,0,0,1,0,0,10.02146,13,1,0,0,1,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1.201284,147.4738,375.6589979,5,4,4,3,3,5,3,4
1,0,3,72,1,0,0,0,1,0,0,10.49797,11,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,1,0,0,3.695049,129.9621,1060.077964,4,4,4,3,5,3,4,4
0,0,0,22,1,0,0,0,1,0,1,5.808195,15,1,0,0,0,0,1,1,0,0,1,0,1,1,0,1,1,0,0,0,0,1,7.988116,154.9618,1571.791129,4,3,3,4,3,3,2,5
0,0,0,22,0,0,1,0,1,0,1,12.16211,12,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,10.47789,147.4713,1259.837146,2,3,2,2,3,4,2,3
1,0,1,81,1,0,0,0,0,0,1,13.10218,10,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1.532436,124.9607,535.7389183,3,3,3,3,4,3,5,4
0,0,0,64,1,0,0,0,1,0,0,14.135,11,1,3,0,1,0,1,1,0,0,1,0,0,1,1,1,1,0,1,0,1,0,29.19298,164.967,3181.511605,5,6,5,3,3,3,4,5
1,0,1,80,0,0,0,1,0,0,1,15.60533,8,2,1,1,0,0,1,1,1,0,0,1,1,1,0,0,0,1,1,0,1,0,8.692007,204.961,1041.036664,3,4,1,3,4,3,2,3
1,0,0,38,0,0,1,0,1,0,1,6.955194,11,0,0,1,0,1,1,0,0,0,1,1,1,0,1,1,0,1,1,0,0,1,2.327566,187.4974,1117.725477,3,2,3,3,4,3,3,3
0,1,7,81,0,1,0,0,0,0,0,4.804521,11,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,2.71724,147.4713,563.7131359,4,6,5,4,3,4,4,4
0,0,8,77,0,0,1,0,0,0,0,10.40005,10,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,3.98008,159.965,724.2818214,5,4,4,3,3,3,4,3
1,0,3,86,0,0,0,1,1,0,0,12.81088,10,2,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,20.45201,127.4601,2239.792619,3,4,3,3,3,4,4,4
1,0,0,47,0,1,0,0,1,0,0,5.96154,15,1,0,0,0,1,1,0,1,0,1,1,1,1,0,0,1,0,1,0,1,0,7.603445,194.9581,1112.439443,4,4,3,5,3,3,4,4
1,0,2,83,0,0,0,1,1,0,0,10.46718,8,3,1,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,7.266887,147.4738,805.8117417,2,3,3,3,3,3,2,2
1,0,0,42,0,0,0,1,1,0,1,4.879655,14,2,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,9.961602,167.4564,1086.270579,3,3,3,2,3,3,4,3
1,0,4,63,1,0,0,0,0,0,1,12.13928,12,2,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,2.645653,245.175,1076.444999,3,4,3,6,4,4,4,3
0,1,1,49,0,0,0,1,0,0,0,14.86104,11,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,14.56261,157.4836,1379.971168,3,3,4,4,5,3,3,3
0,0,4,54,1,0,0,0,1,0,1,11.40334,14,1,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,14.24378,187.4811,2255.363032,4,4,3,3,5,4,3,4
0,0,7,51,0,0,0,1,0,0,0,4.416956,10,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,1,0,1,0,0,1,2.326806,194.9768,755.6830943,4,4,2,1,5,2,3,2
0,1,4,51,0,0,0,1,0,0,1,8.928833,10,2,1,0,0,1,1,0,1,0,1,1,0,0,1,1,1,1,1,0,1,0,7.010649,265.147,1308.576837,4,5,5,2,6,3,3,2
0,0,0,24,0,1,0,0,1,0,0,4.715269,14,1,2,0,0,1,1,0,1,0,1,1,0,1,1,0,0,0,1,1,0,0,10.88204,179.9794,1305.850314,4,4,3,5,3,4,3,3
1,0,3,37,0,0,1,0,0,0,1,12.01782,16,0,0,0,1,0,1,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,1.683285,265.147,887.1803664,4,3,4,2,5,3,3,2
0,1,1,79,0,0,0,0,0,1,0,12.04113,11,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,1,0,0,10.13511,172.4579,1097.624148,3,3,3,5,3,3,2,4
1,0,3,31,0,0,1,0,0,0,1,9.622636,8,2,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,1,1,1,0,0,1.786765,235.1417,1318.882817,3,4,3,3,2,4,4,3
0,1,7,59,1,0,0,0,0,0,0,12.49193,12,0,2,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,17.4113,124.9935,1684.485758,3,2,3,1,5,2,4,2
1,0,3,76,1,0,0,0,1,0,0,6.173848,15,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,4.043506,137.4686,585.4873226,3,2,4,4,3,3,4,3
0,1,0,86,0,1,0,0,1,0,0,8.199481,11,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,18.16755,137.4698,1938.215738,3,2,4,2,5,3,3,3
0,1,3,24,0,0,0,0,1,0,1,7.043024,14,2,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,1,0,0,1,1.822794,210.1518,1006.003672,5,5,4,4,3,4,4,4
0,0,2,21,0,0,1,0,0,0,1,9.197331,11,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,0,7.439729,149.9776,1033.91479,3,2,4,5,3,3,3,4
1,0,2,31,0,1,0,0,0,0,0,5.879101,15,3,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,11.85169,162.4526,1455.55459,4,4,3,4,3,4,3,5
